YEAR,MO,DY,T2M,T2MDEW,TS,T2M_MAX,T2M_MIN,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RAIN
2020,12,25,16.55,11.22,15.63,24.12,10.37,8.24,0,101.35,2.55,335.88,3.72,336.19,NO
2020,12,26,15.39,9.44,14.54,23.27,8.9,7.32,0,101.44,3.01,317.94,4.44,303.25,NO
2020,12,27,15.66,7.87,14.05,23.23,8.13,6.59,0,101.37,2.35,280.19,3.3,265.19,NO
2020,12,28,17.23,8.23,14.57,23.87,9.91,6.77,0,101.3,1.42,247.5,1.9,247.44,NO
2020,12,29,17.4,10.25,15.52,24.29,11.01,7.75,0,101.34,1.82,237.12,2.53,236.81,NO
2020,12,30,16.71,11.54,15.83,23.88,10.51,8.42,0,101.46,2.71,236.38,3.95,251.62,NO
2020,12,31,15.73,10.07,15.03,23.65,9.41,7.63,0,101.5,3.03,292.62,4.52,292.94,NO
2021,1,1,15.83,9.2,14.98,23.99,8.87,7.2,0.02,101.54,2.79,304.88,4.13,305.31,YES
2021,1,2,16.19,9.26,14.73,23.08,9.22,7.2,0,101.51,2.2,259.81,3.15,260.25,NO
2021,1,3,17.95,10.44,15.98,24.93,10.58,7.81,0,101.34,1.66,251.06,2.23,251.31,NO
2021,1,4,19.02,11.86,17.11,26.24,11.7,8.61,0,101.38,1.69,224.5,2.25,224.75,NO
2021,1,5,19.71,13.94,18.11,26.8,12.69,9.89,0.11,101.39,1.97,206.94,2.62,207.25,YES
2021,1,6,20.85,15.3,19.83,28.06,13.86,10.74,0,101.22,1.83,322.69,2.56,323.12,NO
2021,1,7,22.52,15.12,21.34,29.6,15.12,10.68,0,101.08,1.84,257,2.69,256.81,NO
2021,1,8,21.89,15.4,21.25,28.63,16.08,10.86,0.05,101.12,2.54,316.12,3.77,316.69,YES
2021,1,9,21.76,14.97,20.96,28.05,15.31,10.56,0,101.12,1.91,178.75,2.65,178.88,NO
2021,1,10,22.26,16.46,21.61,28.39,16.21,11.6,0,101.12,2.08,272.62,2.95,272.69,NO
2021,1,11,21.89,17.33,21.86,28.06,17.29,12.27,0,101.25,2.4,267.31,3.65,266.88,NO
2021,1,12,20.13,15.04,20.23,26.78,14.86,10.56,0,101.37,2.73,146.5,4.13,146.5,NO
2021,1,13,18.64,13.27,19.07,25.46,12.73,9.4,0,101.4,2.36,112.56,3.59,112.31,NO
2021,1,14,17.39,11.93,18.01,24.46,11.9,8.61,0,101.39,2.45,141.81,3.99,141.5,NO
2021,1,15,16.31,9.65,16.31,23.67,10.1,7.45,0,101.27,2.52,122.75,3.75,122.88,NO
2021,1,16,16.58,8.76,16.04,24.37,10.14,7.02,0,101.17,2.12,128.25,2.99,128.56,NO
2021,1,17,16.14,9.94,16.07,23.73,10.01,7.57,0,101.44,2.55,109.81,3.83,110.44,NO
2021,1,18,16.7,10.09,15.92,23.67,9.82,7.63,0,101.45,2.05,207.44,2.88,192.56,NO
2021,1,19,18.08,12.05,17.21,25.07,11.85,8.79,0,101.22,2.05,231.75,3.09,231.19,NO
2021,1,20,21.05,16.89,20.76,27.39,15.75,11.96,0,101.1,2.58,236,3.85,236.06,NO
2021,1,21,18.81,9.88,18.61,26.64,12.38,7.63,0,101.23,3.02,211.62,4.53,211.5,NO
2021,1,22,17.03,8.24,16.98,25.69,10.9,6.71,0.01,101.35,2.39,131.62,3.61,147.44,YES
2021,1,23,17.32,8.28,16.44,24.54,11.49,6.77,0,101.28,1.95,175,2.62,174.81,NO
2021,1,24,18.63,10.44,17.69,26.56,11.22,7.81,0,101.33,1.86,153.56,2.61,153.81,NO
2021,1,25,19.02,12.67,19.24,27.19,12.12,9.09,0,101.42,2.23,139.5,3.6,140,NO
2021,1,26,18.51,12.19,18.81,25.62,12.71,8.79,0,101.42,2.57,125,4.05,125.31,NO
2021,1,27,17.39,9.72,17.56,25.18,11.05,7.45,0,101.5,2.97,140.94,4.43,141,NO
2021,1,28,16.33,6.53,16.26,25.44,8.58,5.98,0,101.55,3.23,135.31,4.84,135.56,NO
2021,1,29,17.8,7.53,16.9,26.05,9.6,6.47,0.02,101.48,2.27,154.88,3.09,140.19,YES
2021,1,30,17.73,9.12,17.81,25.48,12.08,7.14,0.02,101.43,2.88,252,4.5,236.81,YES
2021,1,31,15.39,3.7,15.34,24.15,8.12,4.94,0,101.65,3.02,237.12,4.48,237,NO
2021,2,1,16.28,3.74,15.31,24.72,9.17,4.94,0,101.77,2.4,262.81,3.29,263.12,NO
2021,2,2,16.76,4.8,15.69,25.35,8.17,5.31,0,101.69,2.55,289.12,3.52,289.31,NO
2021,2,3,18.34,6.04,16.86,27,11.25,5.8,0,101.56,2.22,259.25,3.02,259.62,NO
2021,2,4,18.74,7.16,17.95,27.85,10.86,6.29,0,101.51,2.41,261.56,3.45,262.31,NO
2021,2,5,20.12,8.37,19.06,28.76,12.03,6.84,0,101.37,2.09,269.81,2.88,270.75,NO
2021,2,6,20.13,9.74,20.15,28.91,12.16,7.51,0.04,101.28,2.42,313.25,3.85,313.94,YES
2021,2,7,18.89,10.9,19.15,27.12,13.29,8.06,0.81,101.46,3.41,279,5.3,278.81,YES
2021,2,8,18.39,7.21,18.53,27.37,10.67,6.29,0,101.5,2.98,287.94,4.3,288.56,NO
2021,2,9,19.6,7.13,19.28,28.96,10.9,6.29,0,101.4,2.21,264.88,3.19,265.81,NO
2021,2,10,21.06,8.52,20.33,29.86,13.13,6.96,0,101.2,1.62,227.19,2.32,225.25,NO
2021,2,11,21.66,12.87,21.37,29.87,15.4,9.28,0,101.19,1.95,251.12,2.72,250.88,NO
2021,2,12,22.09,11.53,21.56,30.4,13.73,8.48,0,101.28,2.11,279.31,2.95,278.88,NO
2021,2,13,22.7,13.44,22.52,30.57,15.3,9.64,0,101.31,1.52,256.12,2.09,255.5,NO
2021,2,14,22.48,13.25,22.62,30.36,15.43,9.52,0,101.26,1.96,273.25,2.84,273.25,NO
2021,2,15,22.76,13.11,22.65,30.64,15.65,9.52,0,101.13,2.48,241.69,3.59,241.25,NO
2021,2,16,23.54,11.44,22.94,31.67,15.01,8.48,0,101.11,1.7,248,2.28,247.5,NO
2021,2,17,23.69,15.01,24.33,31.35,16.93,10.68,0.08,101.2,1.87,269.5,2.77,269.75,YES
2021,2,18,24.35,12.11,24.78,32.41,17.01,8.73,0.01,101.39,1.95,307.12,2.84,307.88,YES
2021,2,19,24.17,12.43,24.37,30.94,17.86,8.91,0,101.51,2.27,102.69,3.35,103.75,NO
2021,2,20,23.86,11.84,24.06,29.86,19.08,8.54,0,101.57,1.64,241.25,2.61,227.12,NO
2021,2,21,23.98,8.1,23.84,32.44,15.64,6.65,0,101.46,2.66,329.81,3.82,330.31,NO
2021,2,22,23.9,7.58,23.49,32.19,15.03,6.47,0,101.34,2.48,311.75,3.42,311.75,NO
2021,2,23,24.12,9.2,23.95,32.71,15.7,7.26,0,101.15,2.37,275.62,3.29,275.25,NO
2021,2,24,24.77,12.47,25.01,33.58,16.65,9.16,0,100.97,2.5,267.31,3.52,267.5,NO
2021,2,25,25.3,11.26,25.26,34.57,16.61,8.54,0,100.84,2.95,249.88,4.08,250.31,NO
2021,2,26,26.43,12.77,26.38,35.83,17.84,9.64,0,100.63,2.98,239.88,4.34,240.12,NO
2021,2,27,26.55,10.15,26.44,35.66,18.01,8.24,0,100.65,2.78,271.44,3.78,271.38,NO
2021,2,28,27.15,13.02,27.69,36.71,18.17,9.7,0,100.76,3,244.62,4.57,245.31,NO
2021,3,1,28,14.94,28.85,36.82,20.8,11.11,0,100.99,2.97,263.69,4.65,264.19,NO
2021,3,2,27.44,10.92,27.6,35.76,20.06,8.3,0,101.09,2.12,201.31,3.1,200.81,NO
2021,3,3,26.56,8.66,26.55,34.94,19.05,7.81,0,101.08,2.62,255.81,3.57,255.56,NO
2021,3,4,25.84,10,25.87,35.12,17.34,8,0,101.08,2.78,238.06,3.98,238.12,NO
2021,3,5,27.23,14.48,28.15,36.68,19.6,11.17,0,100.94,4.16,212.81,6.56,213.44,NO
2021,3,6,27.54,12.78,28.12,36.69,19.71,9.52,0,100.91,3.06,243.44,4.51,243.19,NO
2021,3,7,28.04,11.71,28.23,37.02,21.24,9.34,0,101.04,1.53,210.44,2.1,211.81,NO
2021,3,8,27.31,12.9,28.33,36.72,19.05,9.7,0,101.14,2.58,235,3.95,235.31,NO
2021,3,9,28.15,17.25,29.15,37.14,21.12,12.7,0,101.06,4,220.75,5.96,221.5,NO
2021,3,10,28.82,18.63,30.08,36.82,22.9,13.61,0.12,101.07,3.22,198.56,4.8,201.12,YES
2021,3,11,28.66,19.16,29.97,36.77,22.4,13.98,1.77,101.18,2.85,193.69,4.45,193.81,YES
2021,3,12,28.9,16.69,29.82,36.59,21.87,12.15,0.06,101.3,1.86,222.81,2.81,221.5,YES
2021,3,13,28.05,16.15,29.14,35.44,21.58,11.54,0.31,101.25,2.46,256.5,3.58,257.38,YES
2021,3,14,28.13,13.12,29.01,35.92,20.12,9.46,0,101.08,1.98,279.81,2.63,280.06,NO
2021,3,15,28.12,15.12,29.3,35.98,20.09,10.8,0,100.97,2.52,243.56,3.7,243.12,NO
2021,3,16,28.97,12.75,29.65,37.26,20.52,9.64,0,100.94,2.44,273.19,3.39,273.81,NO
2021,3,17,29.08,12.07,29.55,37.4,20.44,9.16,0,100.89,2.27,278.56,3.23,278.75,NO
2021,3,18,29.24,12.69,29.71,37.8,20.92,9.52,0,100.87,2.63,258.25,3.73,258.56,NO
2021,3,19,29.38,12.26,30.26,38.38,20.55,9.28,0,100.78,2.37,284.75,3.63,285.56,NO
2021,3,20,29.69,13.19,30.52,37.46,23.07,9.7,0,100.63,2.3,257,3.79,256.88,NO
2021,3,21,30.9,14.98,32.12,39.01,22.84,10.93,0,100.66,1.37,241.5,2.27,239.69,NO
2021,3,22,31.76,15.49,32.67,39.9,23.36,11.35,0,100.9,1.57,274.31,2.23,274.06,NO
2021,3,23,31.87,15.3,32.97,40.08,23.53,10.99,0,100.96,2.05,235,3.06,234.5,NO
2021,3,24,32.02,16.55,33.12,39.4,25.74,11.84,0,100.85,2.72,248.31,4.27,263.12,NO
2021,3,25,31.69,12.82,32.66,39.29,25.18,9.89,0,100.81,2.8,247.81,4.09,248.06,NO
2021,3,26,30.89,14.51,32.09,38.77,23.39,10.56,0,100.81,2.43,253,3.55,251.94,NO
2021,3,27,31.33,16.58,33.1,39.5,23.48,12.02,0,100.74,1.8,239.19,2.81,237.94,NO
2021,3,28,30.88,17.23,32.77,38.77,23.54,12.51,0,100.62,2.7,226.94,4.27,227.81,NO
2021,3,29,31.55,18.27,32.82,40.35,24.74,13.67,0,100.39,3.8,216.75,5.59,218.06,NO
2021,3,30,32.44,17.43,33.69,42.49,24.78,13.67,0,99.97,4.2,211.25,6.06,212.38,NO
2021,3,31,32.77,12.47,33.38,43.83,23.59,10.25,0,99.75,3.16,227.88,4.56,229.56,NO
2021,4,1,31.4,12.73,32.69,41.51,23.01,10.8,0,100.04,2.75,232.69,3.85,234.12,NO
2021,4,2,31.33,17.68,33.16,40,24.14,13.67,0,100.39,2.45,216.06,3.78,218.56,NO
2021,4,3,31.36,17.88,33.62,39.99,23.3,13.43,0,100.6,2.45,209.31,3.86,210.56,NO
2021,4,4,31.26,17.85,33.11,39.38,23.79,13.06,0.42,100.68,2.95,212.5,4.37,212.94,YES
2021,4,5,30.68,16.56,32.47,38.19,24.08,12.15,5.01,100.85,2.06,226,3.45,228.31,YES
2021,4,6,30.02,18.08,31.26,37.93,23.83,13.18,3.1,100.85,4.02,194.56,6.1,194.5,YES
2021,4,7,30.17,20.57,31.58,37.88,24.15,15.2,0,100.84,5.62,190.88,7.44,191.69,NO
2021,4,8,30.35,21.13,31.63,37.12,26.2,15.69,0.41,100.69,6.34,192.69,8.04,193.44,YES
2021,4,9,30.24,20.53,31.5,36.86,26.01,15.2,0.62,100.73,5.05,190.88,6.62,192.12,YES
2021,4,10,31.44,20.09,33.19,39.47,25.4,14.83,0,100.85,4.07,209.12,5.39,210.38,NO
2021,4,11,32.41,18.87,34.51,41.06,24.97,13.92,0.06,100.94,3.69,211.38,5.05,213.5,YES
2021,4,12,32.58,18.3,34.3,40.76,26.3,13.43,0.94,100.96,3.95,217.31,5.52,217.5,YES
2021,4,13,32.61,17.19,34.4,41.3,24.9,12.7,0,100.85,3.74,212.44,5.48,213.19,NO
2021,4,14,32.93,18.8,34.62,41.59,25.85,13.92,0.01,100.73,5.05,209,6.74,210,YES
2021,4,15,31.84,18.81,32.91,39.33,26.66,14.16,0,100.58,4.66,206,6.25,207.69,NO
2021,4,16,31.48,19.37,32.8,38.7,26.35,14.28,0,100.67,5.08,192.75,6.77,193.56,NO
2021,4,17,31.23,18.8,33.19,39.89,24.83,13.85,1.07,100.81,4.95,199.75,6.55,200.25,YES
2021,4,18,30.44,20.51,31.9,37.9,24.55,15.2,6.88,100.81,4.46,210.19,6.02,211.44,YES
2021,4,19,31.33,17.26,33.01,40.06,24.65,13.18,0.85,100.57,3.41,230.5,5.12,232.12,YES
2021,4,20,31.87,19.75,33.72,40.51,24.74,15.01,0,100.53,4.41,215.12,6.03,216.62,NO
2021,4,21,32.31,21.32,33.98,40.84,25.93,16.11,1.41,100.65,5.38,201.88,6.83,202.81,YES
2021,4,22,30.96,21.93,32.05,36.87,25.73,16.6,8.35,100.72,3.54,221.62,4.91,222.44,YES
2021,4,23,31.45,18.58,32.95,39.14,24.84,13.73,0.15,100.71,2.71,293.56,3.95,294.12,YES
2021,4,24,31.91,16.56,33.1,39.78,24.03,12.08,0,100.62,3.17,232.5,4.75,233.44,NO
2021,4,25,32.79,18.54,34.51,41.9,24.88,13.98,0,100.53,3.58,222.06,5.27,223.12,NO
2021,4,26,32.71,19.48,34.33,41.42,26.06,14.65,0,100.51,4.48,209,6.09,210,NO
2021,4,27,32.38,20.19,34.05,40.57,26.46,15.26,0,100.59,4.31,205.75,5.7,207.19,NO
2021,4,28,32.8,20.56,34.77,40.94,26.1,15.44,0,100.75,4.17,200.19,5.46,200.75,NO
2021,4,29,30.51,21.52,31.54,35.3,26.69,16.17,0,100.81,3.32,188.12,4.66,188.44,NO
2021,4,30,31.82,20.25,33.62,39.78,25.34,15.08,0.21,100.69,4.17,198.81,5.6,199.25,YES
2021,5,1,32.57,19.51,34.55,40.55,26.42,14.47,1.49,100.69,3.84,200.44,5.08,200.94,YES
2021,5,2,31.87,21.15,33.94,39.3,25.58,15.81,2.21,100.71,4.02,202.12,5.18,203.38,YES
2021,5,3,30.51,22.08,31.56,37.14,25.98,16.72,12.96,100.62,3.97,204.62,5.47,205.75,YES
2021,5,4,28.42,22.05,28.96,32.43,25.51,16.66,13.43,100.75,2.38,175.38,3.74,177.06,YES
2021,5,5,29.14,21.15,30.41,34.77,24.24,15.69,2.65,100.76,2.94,184.5,4.41,185.38,YES
2021,5,6,30.23,22.08,31.72,36.98,24.78,16.6,6.1,100.85,3.24,201.75,4.58,202.75,YES
2021,5,7,30.81,22.6,32.07,37.46,25.68,17.15,6.53,100.91,3.93,191.81,5.57,192.75,YES
2021,5,8,31.3,21.64,33.08,38.08,25.8,16.24,1.44,100.77,3.62,207,5.1,208.38,YES
2021,5,9,30.93,22.6,32.52,37.07,25.92,17.15,5.37,100.66,3.71,204.25,5.12,205.25,YES
2021,5,10,30.94,23.02,32.3,37.35,26.05,17.7,9.06,100.52,3.95,211.25,5.42,212.94,YES
2021,5,11,30.46,24.3,31.27,35.44,26.72,19.04,15.76,100.46,3.87,190,5.43,191.38,YES
2021,5,12,30.56,23.51,31.51,36.12,26.14,18.25,20.07,100.32,2.77,190.81,4.43,193.38,YES
2021,5,13,30.83,23.63,31.97,36.76,26.5,18.37,5.29,100.3,3.14,193.94,4.65,195.06,YES
2021,5,14,31.19,22.68,32.35,37.84,25.57,17.46,2.7,100.21,3.3,213.06,4.91,214.31,YES
2021,5,15,32.16,23.24,33.42,39.49,26.44,18.07,0.18,100.36,4.05,201.44,5.74,202.19,YES
2021,5,16,32.36,24.05,33.78,38.9,27.04,18.86,0.59,100.51,4.01,205.94,5.44,207.44,YES
2021,5,17,32.85,24.91,34.1,38.9,28.46,19.84,0.01,100.5,4.33,204.94,5.76,206.44,YES
2021,5,18,33.08,25.15,34.29,39.8,28.21,20.2,0.82,100.39,5.09,208,6.56,209.88,YES
2021,5,19,32.32,25.55,33.25,37.69,28.39,20.69,2.62,100.34,4.41,205.19,5.8,206.75,YES
2021,5,20,31.21,26.78,31.5,34.26,28.97,22.09,2.29,100.34,4.48,208.56,6.24,209.31,YES
2021,5,21,31.52,25.3,32.33,36.98,28.15,20.32,2.18,100.32,4.15,207.5,5.73,208.19,YES
2021,5,22,32.09,24.58,33.36,37.76,27.97,19.47,1.02,100.18,3.16,215.56,4.54,216.44,YES
2021,5,23,32.31,24.7,33.14,36.55,27.95,19.59,3.88,100.12,1.74,122.56,2.44,108.19,YES
2021,5,24,30.78,24.08,30.9,35.18,27.33,18.92,8.19,100.08,3.27,48.19,4.71,48,YES
2021,5,25,28.76,24.92,28.9,32.33,26.2,19.9,34.26,99.63,7.88,53.5,10.49,54.75,YES
2021,5,26,28.26,24.92,28.12,30.98,26.01,20.08,38.4,99,12.83,104.75,16.63,106.62,YES
2021,5,27,29.51,26.15,29.32,32.37,27.75,21.42,40.06,99.62,9.73,161.38,12.95,162.25,YES
2021,5,28,29.87,26.45,30.05,34.18,27.18,21.67,16.56,100.31,5.5,160.44,7.69,160.81,YES
2021,5,29,30.01,25.74,30.39,34.65,26.48,20.75,0.3,100.41,4,182.5,5.93,182.94,YES
2021,5,30,29.99,26.15,30.3,34.31,26.85,21.3,9.52,100.27,4.43,197.44,6.3,198.06,YES
2021,5,31,29.42,27.27,29.28,32.06,27.7,22.83,12.73,100.05,4.85,194.12,6.88,194.81,YES
2021,6,1,29.54,27.19,29.43,32.3,27.64,22.71,9.97,100.2,3.7,198.25,5.67,198.81,YES
2021,6,2,29.75,26.43,29.87,33.13,27.37,21.67,9.46,100.37,3.03,217.38,4.66,217.94,YES
2021,6,3,29.82,26.28,30.01,33.4,27.02,21.42,0.15,100.51,3.48,218.62,5.31,219.19,YES
2021,6,4,30.01,26.4,29.97,33.12,27.28,21.55,0.01,100.48,3.12,216.94,4.97,217.75,YES
2021,6,5,30.31,26.15,30.11,34.74,27.69,21.3,0.58,100.37,3.66,234.75,5.77,235.31,YES
2021,6,6,30.01,26.52,29.69,33.48,27.39,21.79,3.83,100.3,4.15,217.94,6.48,218.5,YES
2021,6,7,30.35,27.12,30.08,33.69,28.22,22.58,6.99,100.18,5.56,212,7.91,212.69,YES
2021,6,8,29.8,27.18,29.56,32.78,28,22.71,15.6,100.04,5.37,209.94,7.55,210.62,YES
2021,6,9,27.59,24.69,27.81,29.36,26.1,19.59,10.67,99.98,4.06,172.12,5.62,172.38,YES
2021,6,10,27.37,25.19,27.37,29.58,25.51,20.2,2.74,99.79,3.1,179.5,4.53,180.12,YES
2021,6,11,28.17,25.78,28.25,30.54,25.83,21,8.37,99.58,1.9,72.94,2.8,71.69,YES
2021,6,12,28.62,25.58,28.87,31.56,26.01,20.69,9.96,99.69,2.34,169.44,3.67,169.62,YES
2021,6,13,29.21,25.95,29.65,32.56,26.41,21.18,9.18,99.71,2.71,156.75,4.05,156.06,YES
2021,6,14,29.26,26.57,29.49,32.5,26.95,21.97,20.15,99.53,3.93,173.31,5.76,173.81,YES
2021,6,15,28.98,26.19,29.02,32.51,27.02,21.55,23.53,99.47,3.54,221.25,5.23,221.75,YES
2021,6,16,28.08,26.05,28,30.4,26.53,21.3,44.15,99.66,4.45,217.56,6.3,218.44,YES
2021,6,17,27.34,25.72,27.16,29.33,25.59,20.87,80.75,99.66,7.73,204.69,10.12,205.12,YES
2021,6,18,27.7,25.52,27.7,30.37,25.26,20.57,26.6,100.08,3.71,196.19,5.49,197.06,YES
2021,6,19,27.72,25.67,27.67,29.98,25.83,20.75,17,100.15,4.47,205.69,6.29,205.69,YES
2021,6,20,27.52,25.8,27.32,29.33,25.95,20.87,26.39,100.21,4.45,218,6.43,218.75,YES
2021,6,21,28.1,25.75,27.95,30.52,26.24,20.81,11.51,100.17,3.65,225.06,5.56,225.62,YES
2021,6,22,28.44,26.15,28.54,31.82,26.18,21.3,6.3,100.13,3.73,192.38,5.42,193.06,YES
2021,6,23,27.87,25.65,27.93,30.76,25.93,20.69,7.16,100.23,5.77,178,7.91,178.81,YES
2021,6,24,28.73,25.81,29.03,32.39,25.7,20.87,1.63,100.13,3.94,190.31,5.74,191,YES
2021,6,25,28.71,26.01,29.01,32.18,26.07,21.18,3.22,99.98,3.7,187.56,5.42,188.06,YES
2021,6,26,28.76,26.2,28.98,31.99,26.31,21.36,5.71,100.17,4.59,169.44,6.57,169.62,YES
2021,6,27,28.94,26.44,29.23,32.4,26.58,21.61,7.37,100.43,4.17,179.25,5.95,179.5,YES
2021,6,28,28.4,26.18,28.48,31.09,26.49,21.3,4.16,100.43,5.04,207.44,7.03,207.88,YES
2021,6,29,29.23,26.68,29.3,32.75,26.51,21.97,0.43,100.23,5.73,211.69,7.79,212.38,YES
2021,6,30,28.92,27.35,28.73,30.95,27.69,22.95,7.81,100.05,5.78,211.56,7.89,212.25,YES
2021,7,1,28.96,27.14,28.69,31.61,27.48,22.64,11.7,99.92,6.6,208.31,8.91,209.25,YES
2021,7,2,28.33,26.48,28.13,30.57,26.74,21.79,23.23,100.07,5.03,208.44,7.02,208.94,YES
2021,7,3,28.11,26.85,27.98,29.53,27.15,22.22,13,100.11,2.93,222.94,4.45,223.25,YES
2021,7,4,28.86,26.31,29.07,31.97,26.69,21.48,8.09,100.24,2.77,208,4.3,208.56,YES
2021,7,5,29.2,26.33,29.54,32.53,26.36,21.55,6.72,100.21,2.19,204.56,3.33,204.62,YES
2021,7,6,29.19,27,29.29,32.28,26.82,22.46,2.53,100.05,3.53,205.38,5.2,205.75,YES
2021,7,7,28.83,27.17,28.67,30.96,27.2,22.64,17.81,100.09,3.84,201.5,5.7,201.88,YES
2021,7,8,28.62,26.33,28.71,31.52,26.58,21.55,24.13,100.11,3.84,167.94,5.73,168.31,YES
2021,7,9,28.8,25.67,29.09,32.28,26,20.75,5.34,100.03,3.38,169.69,5.15,169.88,YES
2021,7,10,28.89,26.36,28.99,32.48,26.24,21.61,2.4,100.02,2.9,152.88,4.41,152.69,YES
2021,7,11,28.8,26.57,28.76,32.08,26.35,21.85,5.48,100.2,3.28,118,4.75,118.25,YES
2021,7,12,28.32,26.38,28.29,30.69,26.46,21.55,6.06,100.35,3.52,117,5.14,117.31,YES
2021,7,13,28.3,25.91,28.43,31.55,25.91,21,5.61,100.25,3.52,135.75,5.16,135.94,YES
2021,7,14,28.49,25.98,28.48,31.62,26.23,21.06,3.54,100.32,4.7,162.62,6.95,162.88,YES
2021,7,15,29.17,25.76,29.44,32.81,26.28,20.75,0.72,100.4,2.62,184.69,4.14,184.75,YES
2021,7,16,28.65,25.77,28.76,31.37,26.27,20.75,1.38,100.54,1.99,217.75,3.47,217.12,YES
2021,7,17,28.47,26.4,28.3,30.4,26.89,21.61,9.3,100.42,3.54,208.62,5.53,208.88,YES
2021,7,18,29.28,26.35,29.33,32.77,26.64,21.55,4.99,100.18,3.58,207.62,5.4,208,YES
2021,7,19,28.71,26.83,28.55,30.97,26.89,22.22,9.7,100,3.37,202.94,5.22,203.25,YES
2021,7,20,28.98,26.58,29.09,31.72,27.1,21.91,20.51,99.95,2.49,224.5,3.98,225.12,YES
2021,7,21,29.33,26.17,29.91,33.33,26.21,21.48,6.85,99.67,1.93,174.12,3.18,173.75,YES
2021,7,22,28.94,26.28,29.21,32.35,25.98,21.67,6.5,99.46,3.88,106.94,5.5,106.75,YES
2021,7,23,29.12,27.21,29.15,31.88,26.96,22.89,25.18,99.33,6.05,122.5,8.14,123.31,YES
2021,7,24,28.33,26.83,28.23,31.16,27.22,22.34,11.04,99.64,5.12,166.94,7.2,167.88,YES
2021,7,25,29.37,26.63,29.68,32.85,26.55,22.03,1.19,99.83,2.53,199.69,4.05,200.12,YES
2021,7,26,28.89,26.89,28.65,31.19,27.62,22.4,9.35,99.69,3.95,239.19,6.07,239.5,YES
2021,7,27,28.28,26.66,28.07,30.64,26.59,22.16,22.25,99.52,4.39,247.31,6.39,248.06,YES
2021,7,28,28.7,27.01,28.42,31.25,26.62,22.58,27.47,99.46,4.73,253,6.88,253.75,YES
2021,7,29,27.55,26.48,27.27,28.96,26.56,21.97,159.91,99.09,8.22,272,10.79,273.94,YES
2021,7,30,28.3,26.56,28.23,31.29,26.05,21.97,32.57,99.59,5.84,210.38,7.87,211.19,YES
2021,7,31,28.48,26.23,28.51,31.51,26.01,21.48,0.44,99.92,5.19,195.06,7.14,195.69,YES
2021,8,1,28.13,26.31,28.13,30.34,26.39,21.61,0.63,99.88,3.89,205.56,5.66,206.19,YES
2021,8,2,27.52,25.88,27.53,29.62,26.05,21,5.64,99.96,3.33,228.62,5.06,229,YES
2021,8,3,28.57,26.18,28.69,31.85,25.76,21.42,15.35,99.94,2.83,69.12,4.12,69.38,YES
2021,8,4,27.84,26.25,27.82,30.21,26.01,21.48,18.87,99.97,3.11,220.5,4.48,220.94,YES
2021,8,5,28.47,26.38,28.48,31.56,26.01,21.73,26.11,99.85,4.35,299.06,6.08,299.69,YES
2021,8,6,28.26,26.43,28.12,30.58,25.87,21.73,9.67,99.9,3.35,231.75,5.27,232.44,YES
2021,8,7,28.77,27.01,28.63,31.08,27.08,22.46,24.15,100.15,3.12,196.69,4.92,196.75,YES
2021,8,8,28.26,26.78,28.08,30.39,26.86,22.09,15.42,100.37,3.81,209.19,5.81,209.44,YES
2021,8,9,29.19,27.04,29.12,32.2,27.07,22.4,3.55,100.35,3.98,222.38,6.02,222.69,YES
2021,8,10,28.51,27.21,28.32,29.95,27.33,22.71,0.82,100.1,4,216.94,5.95,217.44,YES
2021,8,11,28.56,27.36,28.42,30.43,27.58,22.95,3.33,100.09,4.2,193.88,6.09,194.31,YES
2021,8,12,28.62,27.37,28.42,30.51,27.26,22.95,21.06,100.17,4.88,207.94,7.02,208.62,YES
2021,8,13,28.33,26.73,28.26,30.95,26.48,22.03,3.34,100.19,2.55,205.56,4.23,206.12,YES
2021,8,14,29.17,27.13,29.12,32.25,26.82,22.64,7.81,100.01,3.01,219,4.84,219.62,YES
2021,8,15,28.88,26.91,28.9,31.73,26.95,22.34,3.47,100.12,2.3,181.44,3.95,181.56,YES
2021,8,16,28.67,26.44,28.81,31.97,26.45,21.67,1.8,100.31,2.78,133.12,4.3,133.38,YES
2021,8,17,28.03,26.58,27.92,29.44,26.76,21.85,11.84,100.28,4.71,152.5,6.78,153.31,YES
2021,8,18,27.7,26.41,27.55,29.23,26.37,21.67,14.16,100.21,3.96,188.06,5.91,188.38,YES
2021,8,19,27.46,26.28,27.23,29.12,26.3,21.48,14.8,100.26,4.46,183.44,6.62,184.12,YES
2021,8,20,27.48,26.12,27.25,29.44,26.03,21.18,6.54,100.55,4,171.62,6.18,172.19,YES
2021,8,21,27.8,25.73,27.84,30.87,25.73,20.69,4.08,100.73,3.9,180.44,5.87,180.88,YES
2021,8,22,28.13,26.01,28.09,31.4,25.51,21.06,1.77,100.59,3.88,211.69,5.89,211.94,YES
2021,8,23,28.64,26.37,28.62,32.12,25.76,21.55,0.2,100.43,3.88,221.69,5.84,222.31,YES
2021,8,24,28.41,26.8,28.25,30.6,26.48,22.16,1.36,100.28,2.98,220,4.88,220.44,YES
2021,8,25,28.27,26.85,28.1,30.44,26.88,22.28,8.58,100.06,3.75,216.69,5.77,217,YES
2021,8,26,27.79,26.73,27.63,29.25,26.41,22.09,31.92,99.97,2.47,270.06,4.15,271.31,YES
